Order_ID,Product_ID,Customer_ID,order_date,Profit
CA-2017-139311,TEC-PH-10001557,SF-20965,2017-08-11,13.44
CA-2017-143063,TEC-PH-10003645,IL-15100,2017-08-10,378.17
CA-2016-153269,OFF-BI-10004632,PS-18760,2016-03-09,23.31
CA-2017-148411,OFF-PA-10002109,RO-19780,2017-09-24,3.71
CA-2017-143567,FUR-CH-10000454,TB-21175,2017-11-02,292.78
CA-2017-143861,FUR-FU-10001546,LC-16885,2017-06-12,1.07
CA-2017-107209,FUR-CH-10001146,JW-15955,2017-07-27,12.18
CA-2015-107937,FUR-FU-10002298,JB-16045,2015-05-03,106.54
US-2016-131611,FUR-BO-10000780,EP-13915,2016-11-05,-225.10
CA-2014-163559,OFF-BI-10002026,ST-20530,2014-09-23,47.06
CA-2015-115511,FUR-BO-10002598,NW-18400,2015-11-21,41.17
CA-2017-109757,OFF-BI-10004001,MD-17350,2017-09-04,-20.45
CA-2015-155068,TEC-PH-10004924,RA-19285,2015-10-23,1.03
CA-2015-127418,OFF-BI-10003707,JJ-15445,2015-06-13,13.73
US-2014-165862,FUR-TA-10002855,GK-14620,2014-07-13,4.39
CA-2017-152912,OFF-ST-10003208,BM-11650,2017-11-09,473.61
CA-2017-126928,OFF-ST-10000615,GZ-14470,2017-09-17,9.53
US-2016-131611,OFF-BI-10004364,EP-13915,2016-11-05,-6.24
CA-2015-105613,OFF-AP-10000026,KN-16705,2015-10-18,-186.57
CA-2017-140480,FUR-FU-10003247,HE-14800,2017-07-08,5.87
CA-2015-144267,OFF-PA-10000157,NZ-18565,2015-08-21,28.17
CA-2015-144806,OFF-AR-10004042,GH-14425,2015-12-06,9.71
US-2017-135986,TEC-PH-10003691,PG-18895,2017-06-20,125.99
CA-2017-125381,TEC-AC-10000158,SG-20605,2017-04-25,22.67
CA-2015-135020,OFF-ST-10001490,MS-17770,2015-05-28,160.62
CA-2015-122371,OFF-ST-10002370,BS-11800,2015-09-26,18.61
CA-2014-108189,TEC-PH-10001760,ES-14080,2014-10-02,107.46
CA-2017-137498,OFF-AR-10003829,LC-17050,2017-09-09,1.90
US-2016-169040,OFF-EN-10000927,GT-14710,2016-12-06,16.00
CA-2017-123687,OFF-AP-10002670,KC-16675,2017-05-26,63.00
CA-2014-128237,OFF-AR-10003338,CA-12265,2014-03-25,4.00
CA-2017-126956,OFF-EN-10004459,GT-14710,2017-08-21,7.49
CA-2017-163265,OFF-FA-10004854,JS-16030,2017-02-16,6.20
CA-2016-157245,FUR-CH-10003746,LE-16810,2016-05-19,179.75
CA-2017-122539,OFF-BI-10001759,SC-20305,2017-12-01,-5.60
CA-2017-129021,OFF-AP-10003040,PO-18850,2017-08-23,12.10
CA-2014-154627,TEC-PH-10001363,SA-20830,2014-10-29,341.99
CA-2015-115567,TEC-AC-10001314,ZC-21910,2015-09-13,16.00
CA-2014-168368,OFF-BI-10004654,GA-14725,2014-02-11,24.39
CA-2017-159100,TEC-AC-10003499,VP-21760,2017-10-16,4.40
US-2016-156986,OFF-PA-10004101,ZC-21910,2016-03-20,3.63
CA-2017-120019,OFF-ST-10001932,NG-18355,2017-02-16,81.13
CA-2016-118052,OFF-FA-10004248,BE-11455,2016-05-06,1.71
CA-2017-102974,OFF-AR-10000914,DP-13105,2017-09-19,6.06
CA-2014-153808,OFF-BI-10002794,FH-14275,2014-04-06,23.77
CA-2016-166380,OFF-EN-10002600,EB-13750,2016-05-30,12.74
CA-2017-151750,OFF-ST-10002743,JM-15250,2017-01-01,-107.96
CA-2017-108553,OFF-AP-10000026,SK-19990,2017-04-23,35.36
CA-2016-109722,OFF-ST-10000060,TP-21130,2016-12-05,70.18
CA-2016-134110,TEC-PH-10002350,BG-11035,2016-11-17,6.72
CA-2016-116540,OFF-FA-10002676,SS-20590,2016-09-02,0.65
US-2014-132745,OFF-FA-10000254,NF-18475,2014-10-01,0.00
CA-2015-114300,FUR-CH-10001891,AF-10885,2015-10-13,77.74
CA-2016-124352,OFF-BI-10000977,CD-12790,2016-10-15,55.94
CA-2014-106264,OFF-SU-10002189,CK-12595,2014-12-26,0.12
CA-2017-138779,TEC-PH-10003655,RB-19570,2017-01-14,0.69
CA-2015-112305,TEC-AC-10002018,KB-16405,2015-11-20,6.01
CA-2015-125066,OFF-AR-10003582,KD-16495,2015-12-14,15.76
US-2016-101196,OFF-ST-10004804,FM-14215,2016-05-12,-19.56
CA-2014-118339,OFF-BI-10000136,BN-11515,2014-03-17,17.22
CA-2016-163398,OFF-AP-10002403,CB-12415,2016-05-03,-71.30
CA-2014-153927,TEC-AC-10000023,LL-16840,2014-08-12,98.14
US-2016-119298,TEC-PH-10002564,EP-13915,2016-11-25,17.99
CA-2014-115133,TEC-AC-10002370,DA-13450,2014-09-26,0.47
CA-2016-126004,TEC-AC-10001432,BM-11140,2016-12-04,34.39
CA-2015-147816,TEC-PH-10003095,CM-11935,2015-09-24,13.17
CA-2016-105816,TEC-PH-10002447,JM-15265,2016-12-11,298.69
CA-2014-153479,OFF-LA-10004689,DF-13135,2014-10-04,6.79
CA-2015-113173,OFF-SU-10001935,DK-13225,2015-11-15,-1.74
CA-2015-104514,OFF-ST-10001837,CB-12535,2015-01-02,22.24
CA-2014-100972,OFF-PA-10000357,DB-13360,2014-11-19,79.89
CA-2014-144666,FUR-BO-10001601,JP-15520,2014-11-09,10.48
CA-2016-160479,OFF-AR-10002445,AH-10585,2016-09-15,13.45
CA-2014-103940,OFF-ST-10004963,BN-11515,2014-09-17,1.21
CA-2015-165085,OFF-AP-10002518,BT-11485,2015-12-27,103.23
CA-2015-104626,FUR-FU-10000308,DR-12940,2015-09-01,27.36
CA-2015-135685,FUR-TA-10000688,MP-18175,2015-11-16,111.10
CA-2014-126361,OFF-PA-10000806,VD-21670,2014-08-04,219.44
CA-2017-102519,FUR-FU-10004091,BM-11650,2017-11-27,19.25
US-2017-110604,FUR-CH-10004287,JF-15295,2017-05-15,24.86
CA-2015-128993,TEC-AC-10004209,CC-12670,2015-09-12,8.57
US-2017-134642,FUR-BO-10004709,SW-20245,2017-02-25,5.80
US-2017-117723,OFF-ST-10004459,DL-13495,2017-08-15,-337.81
CA-2015-124499,FUR-CH-10000513,FM-14380,2015-10-09,35.10
CA-2016-100790,OFF-AR-10003045,JG-15805,2016-06-26,6.62
CA-2014-134572,FUR-TA-10001705,SV-20365,2014-04-20,-95.67
CA-2017-169894,OFF-ST-10000060,MV-17485,2017-11-24,-41.59
US-2017-109610,FUR-CH-10001854,BS-11590,2017-11-25,168.47
CA-2015-161445,OFF-AR-10001953,CC-12610,2015-09-07,12.31
CA-2017-110842,OFF-BI-10000977,GA-14725,2017-11-11,39.52
CA-2017-165687,OFF-AP-10004036,CS-12355,2017-11-17,12.26
US-2017-142573,FUR-TA-10001932,ML-17410,2017-07-18,-448.90
CA-2016-126732,OFF-ST-10000321,LR-16915,2016-09-02,0.95
CA-2014-100916,FUR-TA-10004607,FH-14275,2014-10-21,112.35
US-2016-105578,OFF-BI-10001670,MY-17380,2016-05-30,-15.08
CA-2017-116225,TEC-AC-10001432,SV-20935,2017-11-05,171.93
US-2017-153948,OFF-PA-10002764,FM-14290,2017-11-06,22.23
CA-2017-164364,OFF-AR-10000315,CS-12355,2017-11-12,2.30
US-2015-122784,FUR-BO-10002545,RA-19915,2015-07-20,-52.20
CA-2015-136147,OFF-BI-10004224,FM-14380,2015-11-13,-100.92
CA-2016-149762,FUR-BO-10001337,RD-19720,2016-12-03,-12.10
CA-2015-102806,OFF-BI-10001597,HG-14965,2015-05-21,-18.03
CA-2016-131289,OFF-PA-10003363,SP-20620,2016-12-08,21.77
CA-2014-157721,FUR-FU-10002116,JM-16195,2014-09-02,4.95
CA-2014-142839,FUR-TA-10001539,TS-21610,2014-08-16,-227.49
CA-2017-104318,OFF-AP-10000358,FH-14275,2017-05-13,2.34
CA-2016-107328,OFF-BI-10002160,CA-12055,2016-08-08,5.33
CA-2016-129280,TEC-AC-10003832,SM-20905,2016-05-03,34.79
CA-2017-107174,TEC-AC-10001465,AB-10060,2017-11-06,32.69
CA-2014-148369,OFF-BI-10004876,TH-21115,2014-09-23,5.45
US-2017-117450,OFF-PA-10000289,DO-13645,2017-09-04,3.63
US-2016-131611,TEC-AC-10004001,EP-13915,2016-11-05,45.14
CA-2016-160234,TEC-PH-10004434,PF-19225,2016-06-26,39.43
US-2017-139969,FUR-CH-10001973,AF-10870,2017-11-19,-53.27
CA-2014-110849,OFF-AR-10002375,JL-15835,2014-04-18,3.80
CA-2014-122882,TEC-MA-10004679,SB-20290,2014-09-07,-559.36
CA-2017-107503,FUR-FU-10003878,GA-14725,2017-01-01,9.00
CA-2017-128363,OFF-AP-10001563,DC-12850,2017-08-13,31.00
US-2016-132577,OFF-LA-10000262,JE-15475,2016-11-22,0.68
CA-2014-166471,TEC-PH-10001530,MG-17650,2014-08-09,68.20
CA-2014-121573,OFF-BI-10003712,SG-20605,2014-11-03,2.85
CA-2017-132521,OFF-ST-10001325,DW-13540,2017-09-23,8.49
CA-2015-141040,OFF-PA-10002245,TB-21250,2015-10-09,10.76
US-2015-127040,OFF-PA-10001184,SG-20605,2015-12-06,20.51
CA-2014-104563,OFF-AR-10000390,CM-12715,2014-03-07,9.50
CA-2016-123946,OFF-ST-10000419,AJ-10795,2016-09-12,0.68
CA-2015-131338,TEC-PH-10000984,NP-18325,2015-08-09,274.39
CA-2017-128755,OFF-ST-10003306,MK-18160,2017-05-04,165.72
CA-2017-129462,FUR-CH-10000665,JE-15745,2017-06-16,90.59
US-2015-122784,TEC-PH-10001557,RA-19915,2015-07-20,13.44
CA-2014-154963,FUR-CH-10000454,AA-10645,2014-06-22,0.00
US-2017-104094,TEC-AC-10002134,AG-10675,2017-09-07,1.89
CA-2015-144190,OFF-PA-10000304,NC-18415,2015-06-09,6.22
CA-2017-131807,FUR-CH-10001190,GG-14650,2017-10-05,-59.84
US-2017-125647,OFF-AP-10000390,LC-16870,2017-09-23,-197.58
CA-2017-102155,OFF-PA-10003673,RR-19525,2017-07-13,6.24
CA-2016-123050,OFF-ST-10003455,BC-11125,2016-04-04,8.07
CA-2016-138688,OFF-LA-10000240,DV-13045,2016-06-12,6.87
CA-2014-139542,TEC-AC-10001553,EH-14185,2014-10-25,0.51
CA-2017-140949,TEC-AC-10002399,DB-13405,2017-03-17,18.26
CA-2017-164329,OFF-ST-10001511,MM-17920,2017-01-30,6.47
US-2014-134187,OFF-AR-10000940,TH-21235,2014-11-04,0.79
CA-2015-146829,OFF-BI-10004022,TS-21340,2015-03-10,-1.89
CA-2017-106859,OFF-PA-10001815,BF-11215,2017-03-13,138.36
CA-2014-158442,OFF-AR-10003732,AZ-10750,2014-03-17,0.33
CA-2016-129714,OFF-BI-10004995,AB-10060,2016-09-01,1415.43
US-2017-106663,FUR-FU-10002759,MO-17800,2017-06-09,-14.39
US-2017-148054,OFF-AP-10004336,NZ-18565,2017-10-06,66.07
CA-2017-160885,TEC-PH-10001795,JK-16090,2017-12-02,743.99
CA-2017-118437,OFF-ST-10003722,PF-19165,2017-06-17,4.07
CA-2017-131954,TEC-AC-10003610,DS-13030,2017-01-21,86.39
CA-2014-115812,FUR-FU-10001487,BH-11710,2014-06-09,14.17
CA-2015-156335,TEC-AC-10002006,PO-19195,2015-09-25,19.83
CA-2017-151750,FUR-CH-10003199,JM-15250,2017-01-01,-26.64
CA-2017-157350,FUR-FU-10000222,DP-13000,2017-08-26,-43.85
CA-2014-100860,OFF-LA-10001982,CS-12505,2014-03-26,9.00
CA-2014-113320,FUR-FU-10004270,LH-17155,2014-12-12,4.51
CA-2015-109113,TEC-AC-10004761,EK-13795,2015-12-19,4.78
CA-2017-161984,OFF-PA-10004569,SJ-20125,2017-04-10,3.58
CA-2017-148068,FUR-FU-10002268,MM-18280,2017-09-18,3.24
CA-2017-101245,OFF-PA-10003129,LW-16990,2017-11-27,114.94
CA-2015-121650,FUR-TA-10003569,KD-16495,2015-12-10,200.49
CA-2016-158841,FUR-FU-10001731,SE-20110,2016-02-02,7.10
US-2017-119438,FUR-FU-10003553,CD-11980,2017-03-18,-41.26
CA-2015-149993,OFF-FA-10001561,GA-14725,2015-03-19,3.60
CA-2015-149972,FUR-CH-10004997,CD-12790,2015-09-21,0.00
CA-2016-116736,TEC-AC-10002049,CC-12430,2016-01-17,66.95
CA-2015-111507,OFF-AR-10001315,VW-21775,2015-02-06,1.53
CA-2017-163531,TEC-PH-10001425,SC-20725,2017-06-26,67.19
CA-2014-131002,FUR-FU-10004665,TB-21400,2014-09-07,213.69
US-2016-127971,FUR-FU-10000023,DW-13195,2016-11-20,-2.83
US-2017-139465,OFF-BI-10003910,MR-17545,2017-08-27,11.57
CA-2017-119746,FUR-FU-10004909,CM-12385,2017-11-23,-4.04
CA-2014-104178,TEC-AC-10002399,JM-15265,2014-08-25,30.43
CA-2017-113453,TEC-PH-10004165,CM-12160,2017-10-21,-77.00
CA-2017-124597,OFF-LA-10003190,AS-10630,2017-04-30,1.67
US-2017-109253,TEC-PH-10004667,PR-18880,2017-08-21,37.80
CA-2016-124233,FUR-FU-10002597,CK-12595,2016-04-08,10.37
CA-2017-166184,TEC-PH-10002624,HR-14830,2017-03-24,136.30
CA-2014-102988,OFF-PA-10003349,GM-14695,2014-04-05,6.35
US-2017-158526,FUR-CH-10004495,KH-16360,2017-12-29,87.28
CA-2017-109701,OFF-BI-10004187,AM-10360,2017-12-02,3.16
CA-2016-114209,OFF-PA-10003591,AS-10285,2016-05-21,31.00
US-2015-156867,TEC-AC-10001552,LC-16870,2015-11-13,-26.88
US-2016-108504,OFF-ST-10004804,PP-18955,2016-02-05,1.54
CA-2017-142090,TEC-AC-10002001,SC-20380,2017-11-30,81.59
CA-2015-134201,OFF-AR-10002804,EH-14125,2015-04-10,6.01
CA-2016-128111,OFF-AR-10000588,CS-12355,2016-03-17,10.32
CA-2016-126935,OFF-BI-10004817,BT-11395,2016-05-19,3.35
CA-2015-133494,OFF-AP-10002906,RP-19390,2015-03-01,0.44
US-2016-141544,OFF-ST-10000675,PO-18850,2016-08-30,3.39
CA-2014-114125,OFF-ST-10001505,GH-14410,2014-07-09,4.07
CA-2017-108756,TEC-AC-10003237,PO-18865,2017-12-25,13.67
CA-2016-130400,OFF-BI-10001757,SJ-20125,2016-03-08,-14.17
CA-2015-135489,TEC-PH-10000011,GW-14605,2015-09-19,134.33
US-2017-160143,OFF-SU-10004231,HG-14965,2017-03-31,8.02
CA-2017-163139,TEC-AC-10000290,CC-12670,2017-12-01,6.93
US-2017-139955,OFF-SU-10001935,CM-12160,2017-09-28,-0.35
US-2017-107888,OFF-PA-10001363,CC-12220,2017-11-16,34.63
CA-2017-133067,OFF-BI-10002897,MY-18295,2017-05-04,-1.54
CA-2016-116764,OFF-LA-10002473,EM-13825,2016-08-27,3.34
US-2016-114013,OFF-ST-10002574,SC-20770,2016-03-13,-138.14
CA-2015-135580,OFF-EN-10003296,CL-12565,2015-12-30,122.15
CA-2017-134404,TEC-PH-10000576,DR-12880,2017-12-27,-35.62
CA-2014-146843,TEC-AC-10002550,PB-19150,2014-11-30,-17.00
CA-2014-154186,OFF-SU-10001574,RA-19285,2014-12-13,0.00
CA-2016-156573,OFF-AR-10003732,RB-19360,2016-05-29,0.00
CA-2017-100230,TEC-PH-10004522,AA-10375,2017-12-11,29.25
US-2016-116365,TEC-AC-10002217,CA-12310,2016-01-03,-5.26
CA-2016-134936,OFF-BI-10000174,ES-14080,2016-12-19,-7.66
US-2015-126753,TEC-PH-10003580,SP-20860,2015-08-16,-112.62
CA-2014-145317,OFF-PA-10001804,SM-20320,2014-03-18,7.48
CA-2015-166135,OFF-ST-10002974,SC-20440,2015-10-01,17.43
CA-2014-110611,OFF-ST-10000642,JD-16015,2014-10-06,-13.64
CA-2017-138975,TEC-PH-10004389,SC-20380,2017-05-19,98.27
CA-2016-149279,OFF-BI-10004040,CL-12700,2016-04-24,-2.18
CA-2017-130715,OFF-FA-10000621,CY-12745,2017-09-16,8.77
CA-2016-167241,OFF-PA-10004911,BD-11320,2016-08-15,18.01
CA-2016-113733,TEC-PH-10002496,LH-16900,2016-12-08,31.20
CA-2016-100083,OFF-PA-10000241,CD-11980,2016-11-24,7.75
CA-2016-114601,FUR-TA-10004147,AA-10480,2016-08-26,98.52
US-2015-113327,TEC-AC-10003628,BF-11170,2015-05-26,50.38
CA-2015-105627,FUR-CH-10002084,DK-12895,2015-03-08,189.40
CA-2016-159345,OFF-PA-10000806,IG-15085,2016-06-17,54.86
US-2014-107699,OFF-BI-10001249,JH-15820,2014-05-19,26.41
CA-2015-162544,OFF-PA-10004948,SG-20080,2015-12-16,2.34
CA-2014-138681,TEC-AC-10003628,CT-11995,2014-12-20,21.59
CA-2014-126361,OFF-ST-10002289,VD-21670,2014-08-04,7.95
US-2016-141544,TEC-PH-10003645,PO-18850,2016-08-30,-67.88
CA-2016-130638,FUR-FU-10002116,SC-20095,2016-05-16,19.80
US-2017-108245,OFF-EN-10001415,SH-19975,2017-09-22,5.02
US-2017-132297,TEC-PH-10002834,DW-13480,2017-05-27,134.99
CA-2015-158148,OFF-AP-10003281,JM-15865,2015-12-20,10.88
US-2016-144211,TEC-PH-10002890,CS-12130,2016-08-28,8.14
CA-2015-139164,TEC-PH-10003931,CS-12355,2015-06-23,9.00
CA-2015-113040,OFF-BI-10001249,CC-12100,2015-08-27,1.66
CA-2016-166275,TEC-AC-10001838,SS-20590,2016-10-24,86.00
US-2016-155103,OFF-BI-10004236,JF-15190,2016-12-02,11.45
US-2014-157385,FUR-CH-10000863,SC-20095,2014-11-23,-67.94
US-2017-102904,TEC-AC-10000927,CB-12025,2017-11-13,23.99
CA-2017-137449,FUR-BO-10000780,ME-17725,2017-06-29,-96.47
CA-2016-155978,TEC-PH-10002885,TS-21205,2016-08-01,90.98
CA-2017-152660,OFF-ST-10000532,CB-12415,2017-12-04,4.62
CA-2015-154284,TEC-AC-10003198,SZ-20035,2015-12-21,135.46
CA-2015-103954,FUR-BO-10004690,HR-14770,2015-08-09,48.12
CA-2016-114601,OFF-PA-10000605,AA-10480,2016-08-26,5.66
CA-2014-159121,TEC-AC-10002006,JO-15145,2014-07-26,34.70
CA-2016-166674,OFF-ST-10001469,RB-19360,2016-04-01,9.72
CA-2017-149048,TEC-PH-10002310,BM-11650,2017-05-13,158.75
CA-2017-105410,OFF-BI-10004970,ND-18370,2017-03-19,6.69
CA-2017-146458,OFF-AR-10001177,RB-19435,2017-11-19,6.66
US-2017-141677,OFF-ST-10000344,HK-14890,2017-03-26,2.42
CA-2016-143805,OFF-AP-10002945,JD-15895,2016-12-01,694.50
CA-2016-127208,OFF-BI-10002309,SC-20770,2016-06-12,8.04
CA-2015-159863,TEC-AC-10000109,DS-13180,2015-09-04,6.72
CA-2016-163776,FUR-FU-10001185,JS-16030,2016-07-19,76.09
US-2014-107993,OFF-AR-10003179,SE-20110,2014-11-25,8.29
CA-2015-128139,FUR-CH-10003956,BD-11725,2015-07-03,4.97
CA-2016-105732,FUR-FU-10003664,AG-10270,2016-09-13,387.57
CA-2015-107678,TEC-PH-10002103,JK-16090,2015-04-21,131.59
CA-2015-164441,OFF-PA-10001667,AC-10450,2015-11-08,8.07
CA-2017-107825,OFF-LA-10003720,NB-18655,2017-11-18,3.47
US-2014-147774,OFF-BI-10003091,MM-18280,2014-01-20,-51.52
CA-2015-132626,OFF-BI-10002854,BT-11680,2015-07-09,42.05
CA-2014-145800,FUR-TA-10001539,SS-20410,2014-05-30,-184.84
CA-2014-133753,TEC-AC-10000303,CW-11905,2014-06-09,10.40
US-2017-148362,OFF-BI-10003656,KF-16285,2017-07-01,78.20
CA-2016-160304,TEC-PH-10000455,BM-11575,2016-01-02,67.27
US-2015-160563,TEC-AC-10002567,NS-18640,2015-10-20,86.39
CA-2014-131800,OFF-AP-10004136,AJ-10960,2014-12-30,30.74
CA-2014-122931,OFF-ST-10004459,SM-20950,2014-09-29,-337.81
CA-2014-114125,OFF-BI-10003291,GH-14410,2014-07-09,14.14
CA-2015-127502,OFF-LA-10001613,MT-17815,2015-12-10,2.82
US-2014-105137,OFF-BI-10002429,RB-19435,2014-10-10,-13.39
CA-2016-116974,TEC-PH-10004897,MP-17965,2016-10-09,-15.58
CA-2017-162565,FUR-CH-10003973,RR-19315,2017-12-11,-14.87
CA-2017-121678,OFF-BI-10002949,BM-11650,2017-11-16,-1.40
US-2017-101518,TEC-AC-10001553,PB-19105,2017-11-03,0.51
US-2017-154872,OFF-BI-10003007,DP-13000,2017-05-14,-46.54
US-2014-119137,OFF-BI-10001982,AG-10900,2014-07-23,-5.71
CA-2016-136287,OFF-LA-10003148,SS-20590,2016-06-13,8.69
CA-2014-129189,OFF-EN-10003567,HM-14860,2014-07-21,29.67
CA-2017-159100,FUR-TA-10001950,VP-21760,2017-10-16,-968.88
CA-2016-143609,FUR-CH-10004218,DB-13270,2016-12-11,25.25
CA-2014-145387,OFF-PA-10002195,AM-10705,2014-10-31,4.78
CA-2016-114727,OFF-ST-10000689,LS-16945,2016-07-18,-33.80
US-2016-156692,TEC-AC-10000158,HG-15025,2016-08-13,15.12
US-2017-162558,FUR-FU-10002364,Dp-13240,2017-10-02,1.33
CA-2015-156734,OFF-PA-10001937,BV-11245,2015-06-18,7.26
CA-2014-127299,TEC-MA-10001127,JL-15835,2014-09-19,-944.99
CA-2017-149944,OFF-FA-10003495,MB-17305,2017-11-12,9.12
CA-2017-117933,OFF-AP-10004249,RF-19840,2017-12-24,9.70
CA-2017-104220,OFF-BI-10003910,BV-11245,2017-01-30,3.47
CA-2016-169670,FUR-CH-10002331,JE-15715,2016-12-25,313.26
US-2017-165869,OFF-BI-10003460,LS-17200,2017-07-31,8.41
CA-2015-169796,OFF-ST-10001505,Dp-13240,2015-11-09,3.05
CA-2014-106971,TEC-AC-10000844,BM-11785,2014-09-02,95.19
CA-2016-117919,OFF-PA-10004353,TB-21355,2016-08-27,27.97
CA-2016-126543,FUR-FU-10002445,MF-17665,2016-01-09,3.79
US-2017-111024,OFF-PA-10002246,SZ-20035,2017-07-03,11.22
CA-2017-157987,OFF-AP-10000358,AC-10615,2017-09-02,3.76
CA-2014-133592,OFF-PA-10003228,KM-16375,2014-12-31,91.95
US-2015-130519,OFF-PA-10001937,NG-18355,2015-09-15,5.44
CA-2015-117961,OFF-PA-10001274,GP-14740,2015-11-26,5.15
CA-2014-121727,OFF-AR-10004930,JK-15625,2014-08-19,1.74
US-2014-140452,FUR-TA-10004086,BK-11260,2014-12-06,-120.37
CA-2017-158169,FUR-FU-10001473,JM-16195,2017-08-12,19.77
US-2016-131114,OFF-SU-10001664,RW-19630,2016-12-09,1.54
CA-2014-117464,FUR-TA-10004767,NP-18325,2014-07-22,19.16
CA-2017-145702,FUR-CH-10001482,AH-10075,2017-05-19,-35.36
CA-2015-140984,OFF-BI-10002012,CC-12685,2015-09-14,4.54
CA-2016-105662,OFF-PA-10001001,RB-19465,2016-05-05,31.47
CA-2017-120404,FUR-FU-10000820,KH-16330,2017-11-20,9.17
US-2017-167318,FUR-CH-10000665,GZ-14545,2017-07-26,45.29
CA-2017-163629,TEC-AC-10001539,RA-19885,2017-11-17,28.80
CA-2017-155152,TEC-AC-10004353,MP-17965,2017-07-07,93.24
CA-2017-152975,OFF-AR-10001988,RB-19705,2017-09-14,8.69
CA-2017-122105,OFF-AR-10004344,CJ-12010,2017-06-24,25.90
CA-2017-142342,FUR-BO-10002613,AJ-10795,2017-07-17,210.74
CA-2017-132199,FUR-FU-10004245,BO-11350,2017-05-03,7.30
CA-2017-134607,OFF-ST-10002214,HL-15040,2017-10-03,5.87
CA-2017-134915,OFF-PA-10002160,EM-14140,2017-11-12,8.38
CA-2014-138100,FUR-FU-10002456,AA-10315,2014-09-15,6.26
CA-2014-143903,FUR-CH-10002024,KM-16375,2014-07-20,-140.20
CA-2016-115476,OFF-BI-10000962,VM-21835,2016-03-17,15.94
CA-2014-126760,TEC-PH-10001363,KM-16720,2014-07-26,114.00
CA-2015-154284,OFF-AR-10001468,SZ-20035,2015-12-21,14.23
CA-2016-104311,OFF-ST-10002957,AS-10090,2016-05-02,-3.17
US-2017-161193,FUR-FU-10000206,BT-11680,2017-11-20,1.57
CA-2014-125612,OFF-PA-10001019,BK-11260,2014-08-03,18.78
CA-2017-127705,TEC-PH-10000347,AB-10255,2017-06-02,-0.64
CA-2017-124261,OFF-AR-10003504,JE-15715,2017-11-14,9.93
CA-2017-165323,TEC-MA-10003673,SR-20740,2017-06-17,1668.21
CA-2017-169999,OFF-BI-10004728,JS-15685,2017-06-19,3.76
US-2016-159856,FUR-CH-10003396,EP-13915,2016-10-18,-34.64
CA-2016-152170,OFF-AP-10002350,FH-14275,2016-11-12,10.55
CA-2014-115259,OFF-PA-10004965,RC-19960,2014-08-25,7.49
CA-2014-143903,OFF-ST-10003306,KM-16375,2014-07-20,38.57
CA-2015-138954,OFF-BI-10003963,MH-17785,2015-11-15,11.79
CA-2015-124891,FUR-TA-10002903,RH-19495,2015-07-31,-290.88
CA-2017-167752,OFF-AP-10000159,RW-19690,2017-01-15,3.87
CA-2015-135363,OFF-PA-10003177,CK-12205,2015-03-28,5.44
CA-2014-127586,OFF-ST-10002615,CS-12400,2014-09-26,80.63
CA-2016-145261,OFF-AR-10004078,AH-10120,2016-12-18,2.34
CA-2014-169019,FUR-FU-10004666,LF-17185,2014-07-26,-10.06
CA-2017-122280,OFF-PA-10004911,SH-20395,2017-09-10,9.00
US-2014-143721,FUR-CH-10001973,DK-12835,2014-11-23,-35.51
US-2017-146822,OFF-PA-10000249,AG-10675,2017-06-09,23.09
CA-2017-121790,OFF-AR-10003602,LP-17095,2017-01-30,3.15
CA-2015-133837,OFF-ST-10000344,TH-21100,2015-04-13,0.81
US-2016-168620,OFF-BI-10001575,RB-19795,2016-12-24,-20.45
CA-2015-117961,OFF-BI-10003707,GP-14740,2015-11-26,30.52
CA-2017-140844,OFF-PA-10003892,AR-10405,2017-06-19,45.98
US-2015-119312,OFF-ST-10000943,CS-12400,2015-10-02,75.70
CA-2016-163398,OFF-AR-10003217,CB-12415,2016-05-03,2.74
US-2017-127292,OFF-PA-10001970,RM-19375,2017-01-19,5.77
CA-2016-160220,TEC-PH-10001557,JS-16030,2016-10-20,51.83
CA-2016-157280,FUR-FU-10004665,LW-17125,2016-11-05,71.23
US-2016-110156,OFF-BI-10002609,EH-13945,2016-11-19,-2.03
CA-2017-133046,OFF-PA-10002787,DK-13375,2017-07-27,6.22
CA-2016-131289,OFF-AR-10003056,SP-20620,2016-12-08,2.48
CA-2016-157266,OFF-BI-10004728,TB-21280,2016-05-26,4.43
CA-2015-112711,TEC-PH-10000526,FM-14380,2015-07-12,30.72
CA-2015-152681,OFF-AR-10003183,SC-20260,2015-01-17,2.00
CA-2016-131380,OFF-ST-10002485,CC-12220,2016-03-28,0.88
CA-2014-140886,OFF-AP-10000696,KW-16570,2014-09-30,11.25
CA-2014-131450,OFF-AP-10004708,LR-16915,2014-08-08,22.07
CA-2015-144274,OFF-EN-10003286,PW-19240,2015-11-23,7.78
CA-2017-132521,OFF-BI-10000404,DW-13540,2017-09-23,2.32
US-2014-140452,OFF-BI-10004965,BK-11260,2014-12-06,-8.05
CA-2017-124205,OFF-ST-10000934,TC-21145,2017-09-15,0.00
CA-2015-112571,FUR-FU-10004188,DL-12925,2015-09-22,53.20
US-2015-127040,FUR-FU-10002878,SG-20605,2015-12-06,42.15
CA-2015-163587,OFF-BI-10003091,EP-13915,2015-03-14,315.81
CA-2017-146192,OFF-ST-10003716,BD-11725,2017-04-22,87.76
CA-2015-158351,TEC-AC-10001838,BC-11125,2015-06-20,92.00
CA-2016-109365,OFF-PA-10004359,XP-21865,2016-11-03,150.98
