Customer_ID,Discount,Order_Date,Order_ID,Price,Product_ID,Profit,Quantity,Row_ID,Ship_Date,Ship_Mode
FH-14365,0,19/3/2015,CA-2015-111829,1247.64,OFF-ST-10000142,349.3392,3,5197,20/3/2015,First Class
SV-20365,0,20/9/2017,CA-2017-100111,38.52,OFF-PA-10000807,18.1044,9,5198,26/9/2017,Standard Class
PG-18895,0.6,11/5/2014,CA-2014-103849,66.112,FUR-FU-10000723,-84.2928,4,5199,16/5/2014,Standard Class
PJ-18835,0,14/11/2015,CA-2015-137897,59.9,TEC-AC-10001267,23.96,2,5200,19/11/2015,Standard Class
MC-17845,0,14/12/2016,CA-2016-146143,133.38,FUR-FU-10002045,58.6872,6,5201,19/12/2016,Standard Class
VM-21685,0,6/11/2017,CA-2017-107720,46.26,OFF-ST-10001414,12.0276,3,5202,13/11/2017,Standard Class
JK-16120,0.2,11/5/2017,CA-2017-140298,5.248,OFF-AR-10003481,0.5904,2,5203,17/5/2017,Standard Class
AT-10735,0,30/8/2014,CA-2014-146500,95.94,OFF-ST-10000563,9.594,3,5204,4/9/2014,Standard Class
CC-12100,0,29/8/2015,CA-2015-108532,131.98,TEC-PH-10001750,35.6346,2,5205,2/9/2015,Standard Class
RD-19810,0.2,27/12/2016,CA-2016-102596,17.184,OFF-FA-10000621,6.2292,6,5206,30/12/2016,First Class
DR-12940,0.7,10/11/2017,CA-2017-142671,11.52,OFF-BI-10004099,-7.68,5,5207,14/11/2017,Second Class
KN-16450,0,27/12/2015,CA-2015-155145,7.92,TEC-AC-10003709,3,8,5208,29/12/2015,Second Class
PK-19075,0,21/12/2017,CA-2017-107461,23.88,OFF-BI-10002003,11,6,5209,26/12/2017,Second Class
JK-15625,0.2,25/12/2015,CA-2015-113152,449.568,FUR-BO-10002613,56,2,5210,30/12/2015,Standard Class
JF-15565,0,16/2/2016,CA-2016-105781,89.97,TEC-AC-10003628,40,3,5211,20/2/2016,Standard Class
MG-17680,0.2,8/6/2017,US-2017-109316,17.52,TEC-PH-10000307,-3.504,2,5212,10/6/2017,First Class
SC-20725,0.2,17/8/2015,CA-2015-119627,30.08,TEC-AC-10002217,-5.264,2,5213,23/8/2015,Standard Class
JW-15220,0.2,18/9/2016,CA-2016-133935,885.528,FUR-CH-10002880,-99.6219,9,5214,22/9/2016,Standard Class
KB-16405,0.2,4/9/2017,CA-2017-101182,43.176,TEC-PH-10003589,15.1116,3,5215,5/9/2017,First Class
DB-13405,0,17/3/2017,CA-2017-140949,18.75,OFF-LA-10000081,9,5,5216,22/3/2017,Second Class
SV-20785,0.2,3/5/2015,CA-2015-112130,27.552,TEC-AC-10001542,-0.3444,3,5217,7/5/2015,Standard Class
RD-19585,0,28/10/2015,CA-2015-162537,36.63,OFF-ST-10004258,9.8901,3,5218,3/11/2015,Standard Class
EH-13945,0,22/5/2017,CA-2017-153080,68.46,TEC-AC-10002331,25.3302,7,5219,25/5/2017,Second Class
MH-18025,0.2,11/11/2017,CA-2017-115448,88.92,FUR-FU-10004090,14.4495,5,5220,14/11/2017,First Class
RL-19615,0,5/12/2014,CA-2014-133830,15,OFF-FA-10002280,7.2,3,5221,10/12/2014,Standard Class
DP-13390,0,21/10/2016,CA-2016-138478,113.22,OFF-AR-10002240,29.4372,3,5222,26/10/2016,Second Class
MC-17275,0,22/1/2016,CA-2016-146318,12.96,OFF-PA-10003953,6.2208,2,5223,27/1/2016,Standard Class
JL-15505,0,30/11/2014,CA-2014-103590,62.28,OFF-EN-10004007,29.2716,4,5224,4/12/2014,Standard Class
CA-12775,0.5,26/7/2015,US-2015-140200,393.165,FUR-TA-10002356,-204.4458,3,5225,28/7/2015,First Class
KF-16285,0.2,10/3/2016,CA-2016-159016,4158.912,TEC-PH-10002885,363.9048,8,5226,11/3/2016,First Class
HA-14905,0,20/9/2016,CA-2016-145611,393.25,OFF-AP-10001005,129.7725,5,5227,24/9/2016,Standard Class
AI-10855,0,10/11/2016,CA-2016-158694,467.46,FUR-FU-10000965,191.6586,9,5228,13/11/2016,Second Class
HG-14845,0,29/4/2014,CA-2014-142727,17.94,OFF-BI-10000136,8.6112,3,5229,1/5/2014,Second Class
DB-13405,0,17/3/2017,CA-2017-140949,71.6,TEC-AC-10003038,13.604,8,5230,22/3/2017,Second Class
AS-10090,0.2,21/6/2016,CA-2016-119865,36.56,OFF-BI-10001553,12.796,5,5231,26/6/2016,Standard Class
LD-17005,0,29/9/2014,CA-2014-124856,18.9,OFF-LA-10000121,8.694,3,5232,3/10/2014,Second Class
CJ-11875,0.2,30/12/2016,CA-2016-163951,16.52,OFF-AR-10004269,1.652,5,5233,2/1/2017,First Class
RL-19615,0.2,7/7/2017,US-2017-169551,16.776,TEC-AC-10002018,4.8231,3,5234,9/7/2017,First Class
JF-15190,0,9/7/2017,CA-2017-121083,19564.0%,OFF-ST-10002554,3.9128,4,5235,15/7/2017,Standard Class
HM-14860,0.2,4/8/2017,CA-2017-132738,878.4%,OFF-EN-10001141,3.1842,1,5236,7/8/2017,First Class
DP-13105,0.2,6/12/2016,CA-2016-162390,47998.4%,TEC-CO-10004202,89.997,2,5237,12/12/2016,Standard Class
JL-15175,0.2,4/11/2017,US-2017-156083,966.4%,OFF-PA-10001560,3.2616,2,5238,11/11/2017,Standard Class
SC-20770,0.3,13/3/2016,US-2016-114013,38668.0%,FUR-CH-10004287,-5.524,2,5239,15/3/2016,Second Class
PS-18970,0.3,30/4/2015,US-2015-164175,21311.5%,FUR-CH-10001146,-15.2225,5,5240,5/5/2015,Standard Class
TB-21400,0.2,21/1/2014,CA-2014-110422,2524.8%,FUR-FU-10001889,4.1028,3,5241,23/1/2014,Second Class
TT-21220,0.2,6/4/2015,CA-2015-124541,4204.8%,OFF-AR-10004078,5.256,9,5242,10/4/2015,Standard Class
DL-13315,0,3/1/2017,US-2017-114034,38.88,OFF-PA-10004735,18.6624,6,5243,8/1/2017,Standard Class
DH-13075,0,28/3/2017,US-2017-147886,795.48,OFF-ST-10002743,7.9548,7,5244,31/3/2017,First Class
SS-20515,0,24/7/2015,CA-2015-103135,20.94,FUR-FU-10001487,6.0726,3,5245,28/7/2015,Standard Class
NR-18550,0,17/10/2016,CA-2016-152688,315.98,OFF-BI-10004584,148.5106,1,5246,20/10/2016,First Class
TB-21520,0.2,21/10/2014,CA-2014-142587,121.792,OFF-AP-10004708,13.7016,4,5247,22/10/2014,First Class
SC-20305,0.2,27/1/2015,CA-2015-164777,2803.92,FUR-CH-10002024,0,5,5248,29/1/2015,First Class
KN-16390,0.2,21/4/2017,CA-2017-140802,47.976,TEC-AC-10001998,8.3958,3,5249,23/4/2017,First Class
RA-19285,0,30/6/2017,CA-2017-131695,248.57,OFF-ST-10001476,67.1139,7,5250,6/7/2017,Standard Class
VF-21715,0,17/12/2017,CA-2017-107342,28.16,OFF-PA-10001745,13.2352,4,5251,22/12/2017,Standard Class
ED-13885,0.2,17/8/2017,CA-2017-133102,5.552,OFF-SU-10000432,-1.041,2,5252,24/8/2017,Standard Class
MD-17350,0.3,5/9/2016,CA-2016-162383,85.246,FUR-CH-10004477,-1.2178,2,5253,11/9/2016,Standard Class
SV-20365,0,20/9/2017,CA-2017-100111,13.76,OFF-PA-10002713,6.3296,2,5254,26/9/2017,Standard Class
SH-19975,0,18/9/2017,CA-2017-106180,143.7,OFF-PA-10004327,68.976,3,5255,23/9/2017,Standard Class
MH-18115,0.2,23/8/2016,US-2016-160528,727.296,OFF-ST-10002743,-172.7328,8,5256,30/8/2016,Standard Class
TT-21265,0,15/8/2015,CA-2015-162369,323.1,OFF-ST-10000046,61.389,2,5257,19/8/2015,Standard Class
PG-18895,0.2,11/5/2014,CA-2014-103849,58.112,TEC-AC-10001465,7.264,2,5258,16/5/2014,Standard Class
JK-15730,0.6,18/11/2014,CA-2014-163468,8.544,FUR-FU-10001546,-7.476,2,5259,21/11/2014,First Class
HK-14890,0.8,26/3/2017,US-2017-141677,87.168,OFF-AP-10001205,-226.6368,8,5260,30/3/2017,Standard Class
PO-19180,0,10/11/2015,CA-2015-121783,549.99,TEC-CO-10001571,274.995,1,5261,14/11/2015,Standard Class
BF-11020,0.2,17/10/2017,CA-2017-114804,52.792,TEC-PH-10001700,4.6193,1,5262,19/10/2017,Second Class
BD-11770,0,11/11/2016,CA-2016-124667,59.97,TEC-AC-10003447,14.9925,3,5263,16/11/2016,Standard Class
LS-17245,0.2,26/11/2014,CA-2014-124730,17.088,OFF-BI-10001031,5.7672,4,5264,26/11/2014,Same Day
NC-18340,0,20/5/2017,CA-2017-111332,25.92,OFF-AR-10001374,8.2944,4,5265,22/5/2017,Second Class
MH-17785,0.2,23/9/2017,CA-2017-103520,9.248,OFF-PA-10001846,3.3524,2,5266,25/9/2017,First Class
AS-10225,0.2,2/12/2016,CA-2016-143154,165.6,TEC-AC-10002942,-6.21,3,5267,8/12/2016,Standard Class
LC-16885,0,16/6/2015,US-2015-163825,133.98,TEC-PH-10004922,33.495,2,5268,19/6/2015,First Class
TB-21400,0.2,3/2/2014,CA-2014-111059,13.272,OFF-BI-10002827,4.3134,3,5269,6/2/2014,Second Class
JH-15985,0,1/12/2017,CA-2017-135860,131.98,TEC-PH-10001700,35.6346,2,5270,7/12/2017,Standard Class
AA-10480,0,26/8/2016,CA-2016-114601,8.64,OFF-AR-10002578,2.5056,3,5271,2/9/2016,Standard Class
VF-21715,0,22/5/2017,CA-2017-130106,9.84,OFF-AR-10003651,2.8536,3,5272,26/5/2017,Standard Class
MP-18175,0,14/12/2017,CA-2017-169859,26.25,FUR-FU-10004963,11.025,3,5273,18/12/2017,Standard Class
EA-14035,0.4,5/12/2014,CA-2014-151162,36.738,TEC-PH-10001870,-9.1845,1,5274,9/12/2014,Standard Class
TH-21235,0,23/12/2014,CA-2014-114517,56.52,OFF-AP-10002350,15.8256,3,5275,27/12/2014,Standard Class
BT-11395,0.2,13/4/2015,US-2015-120502,258.576,TEC-PH-10003645,19.3932,2,5276,19/4/2015,Standard Class
DR-12940,0,1/9/2015,CA-2015-104626,114.6,OFF-BI-10001510,51.57,5,5277,8/9/2015,Standard Class
GG-14650,0,18/8/2016,CA-2016-153353,39.99,TEC-PH-10000439,11.5971,1,5278,24/8/2016,Standard Class
PO-19195,0,25/9/2015,CA-2015-156335,104.98,TEC-PH-10002726,52.49,2,5279,28/9/2015,Second Class
MT-18070,0,11/8/2016,CA-2016-128671,41.86,OFF-BI-10003305,19.2556,7,5280,16/8/2016,Standard Class
CS-12250,0.2,23/11/2017,CA-2017-148992,10.688,OFF-PA-10004285,3.7408,2,5281,27/11/2017,Standard Class
KH-16690,0.2,26/10/2015,CA-2015-150714,131.904,OFF-PA-10001497,47.8152,3,5282,1/11/2015,Standard Class
JM-16195,0.2,20/6/2015,US-2015-136427,125.944,TEC-PH-10002070,15.743,7,5283,23/6/2015,First Class
EH-13765,0,23/12/2016,CA-2016-135776,8.82,OFF-AR-10001246,2.5578,3,5284,30/12/2016,Standard Class
EN-13780,0,4/6/2016,CA-2016-165848,1349.85,TEC-MA-10003356,364.4595,3,5285,4/6/2016,Same Day
RD-19900,0,10/11/2014,CA-2014-158372,39.84,OFF-LA-10000407,18.3264,8,5286,16/11/2014,Standard Class
PS-18970,0,15/4/2014,US-2014-120740,187.76,FUR-FU-10004091,76.9816,4,5287,15/4/2014,Same Day
EH-13765,0,23/12/2016,CA-2016-135776,37.94,OFF-PA-10001295,18.2112,2,5288,30/12/2016,Standard Class
RD-19930,0.2,18/11/2017,CA-2017-160122,55.584,OFF-EN-10002592,20.844,6,5289,23/11/2017,Standard Class
BP-11290,0.2,18/12/2017,CA-2017-156664,130.112,OFF-AP-10004487,13.0112,2,5290,23/12/2017,Standard Class
PP-18955,0.2,10/11/2016,CA-2016-145177,22.248,OFF-PA-10001776,7.5087,3,5291,14/11/2016,Standard Class
BM-11650,0,24/3/2017,CA-2017-167101,221.92,OFF-PA-10000357,106.5216,4,5292,28/3/2017,Second Class
AG-10675,0.2,8/9/2016,CA-2016-108987,57.584,TEC-AC-10000158,0.7198,2,5293,10/9/2016,Second Class
LH-17155,0,19/6/2015,CA-2015-121965,6.48,OFF-PA-10004355,3.1104,1,5294,23/6/2015,Standard Class
JK-15730,0.8,18/11/2014,CA-2014-163468,2.892,OFF-BI-10004728,-4.9164,3,5295,21/11/2014,First Class
SH-19975,0,25/7/2016,US-2016-115441,95.2,FUR-FU-10001756,27.608,5,5296,28/7/2016,Second Class
BF-11020,0.2,1/4/2017,CA-2017-134495,20.808,OFF-AP-10002222,1.8207,3,5297,4/4/2017,Second Class
EG-13900,0.4,3/12/2016,US-2016-150861,400.032,FUR-TA-10002228,-153.3456,2,5298,6/12/2016,First Class
MH-17290,0.2,29/12/2016,US-2016-135209,37.408,OFF-PA-10002986,13.0928,7,5299,31/12/2016,Second Class
LC-16960,0.7,21/2/2016,US-2016-139262,34.86,OFF-BI-10002026,-26.726,2,5300,25/2/2016,Standard Class
GB-14575,0,21/9/2015,CA-2015-158421,14.6,OFF-BI-10000050,6.862,2,5301,26/9/2015,Standard Class
AB-10255,0.2,17/7/2017,CA-2017-126662,479.984,TEC-CO-10004202,89.997,2,5302,21/7/2017,Standard Class
JE-15745,0.2,26/4/2015,US-2015-134026,831.936,FUR-CH-10000513,-114.3912,8,5303,2/5/2015,Standard Class
BN-11515,0,17/3/2014,CA-2014-118339,53.4,OFF-BI-10001758,25.098,10,5304,24/3/2014,Standard Class
JF-15190,0,7/1/2017,US-2017-123862,153.78,OFF-ST-10000760,44.5962,11,5305,9/1/2017,Second Class
PF-19120,0.1,17/9/2015,US-2015-126977,199.764,FUR-CH-10001973,8.8784,2,5306,23/9/2015,Standard Class
JB-16045,0,25/5/2016,CA-2016-139269,19.36,OFF-PA-10002893,9.2928,2,5307,30/5/2016,Standard Class
DM-12955,0.3,21/3/2016,CA-2016-163153,99.372,FUR-TA-10004767,-1.4196,2,5308,25/3/2016,Standard Class
GB-14530,0,5/12/2015,CA-2015-149566,12.6,OFF-LA-10000452,6.048,4,5309,10/12/2015,Standard Class
SF-20200,0.2,27/8/2017,CA-2017-163097,120.576,FUR-FU-10004973,33.1584,8,5310,31/8/2017,Standard Class
AB-10105,0,19/11/2017,CA-2017-101042,21.96,OFF-BI-10000088,10.7604,2,5311,23/11/2017,Standard Class
VB-21745,0,28/10/2016,CA-2016-120369,756.8,FUR-FU-10003806,75.68,5,5312,28/10/2016,Same Day
JL-15235,0.6,25/5/2014,US-2014-130379,29.32,FUR-FU-10002553,-24.189,2,5313,29/5/2014,Standard Class
XP-21865,0.2,1/11/2016,CA-2016-129196,68.112,TEC-AC-10002473,17.8794,3,5314,7/11/2016,Standard Class
MS-17770,0,27/11/2014,CA-2014-119032,3.76,OFF-FA-10003021,1.316,2,5315,3/12/2014,Standard Class
MC-17635,0.2,21/2/2016,CA-2016-139010,31.248,OFF-BI-10002309,10.9368,7,5316,26/2/2016,Second Class
MV-18190,0.2,11/12/2017,CA-2017-101798,23.36,OFF-BI-10000050,7.884,4,5317,15/12/2017,Standard Class
JM-16195,0.2,15/2/2015,CA-2015-116092,41.72,OFF-BI-10001628,13,5,5318,18/2/2015,Second Class
TB-21280,0,26/5/2016,CA-2016-157266,12.7,OFF-PA-10004675,6,2,5319,1/6/2016,Standard Class
CK-12595,0.7,11/7/2015,CA-2015-142237,6.48,OFF-BI-10003669,-5,4,5320,13/7/2015,First Class
TH-21235,0.2,26/5/2016,CA-2016-132409,1.504,OFF-AR-10001919,0,1,5321,1/6/2016,Standard Class
TP-21130,0,4/12/2017,US-2017-107384,142.8,TEC-AC-10004595,29.988,1,5322,8/12/2017,Standard Class
JL-15835,0.2,14/7/2017,US-2017-161935,396.92,FUR-FU-10002937,148.845,5,5323,18/7/2017,Standard Class
KD-16345,0.2,19/11/2015,CA-2015-145814,5.984,OFF-BI-10003196,2.244,2,5324,24/11/2015,Standard Class
JF-15415,0,5/4/2015,CA-2015-102855,23.84,OFF-AR-10002467,6.4368,8,5325,6/4/2015,Same Day
DE-13255,0.2,11/1/2016,CA-2016-126529,15.552,OFF-PA-10001166,5.4432,3,5326,13/1/2016,Second Class
SG-20080,0,31/10/2015,CA-2015-164882,17.45,OFF-FA-10000585,8.027,5,5327,31/10/2015,Same Day
RD-19900,0,23/6/2016,CA-2016-140382,93.68,OFF-ST-10003638,25.2936,4,5328,25/6/2016,Second Class
VF-21715,0,8/7/2017,CA-2017-138464,18.24,OFF-AR-10003560,6.2016,3,5329,12/7/2017,Standard Class
JO-15550,0.2,14/5/2015,CA-2015-119291,198.272,OFF-AR-10003373,17.3488,8,5330,17/5/2015,First Class
CC-12430,0,20/5/2017,CA-2017-166695,6.98,FUR-FU-10002191,3.3504,1,5331,24/5/2017,Standard Class
RP-19390,0,27/11/2017,CA-2017-103352,6.99,OFF-AR-10001573,2.0271,3,5332,30/11/2017,Second Class
MA-17560,0.2,21/9/2014,CA-2014-168823,20.808,OFF-LA-10004425,7.0227,9,5333,24/9/2014,First Class
MH-17290,0.7,11/3/2017,US-2017-141558,12.294,OFF-BI-10002794,-8.6058,1,5334,16/3/2017,Standard Class
PG-18820,0.2,28/10/2016,CA-2016-144344,63.968,FUR-FU-10003268,0,2,5335,28/10/2016,Same Day
AH-10690,0,19/5/2016,CA-2016-138282,87.84,OFF-AP-10001366,23.7168,8,5336,23/5/2016,Standard Class
MG-17890,0.2,31/8/2017,CA-2017-127712,6.208,OFF-SU-10002522,0.6984,2,5337,5/9/2017,Standard Class
VG-21805,0.2,22/9/2014,CA-2014-103191,331.536,OFF-ST-10002574,-82.884,3,5338,27/9/2014,Standard Class
JD-16150,0,25/3/2017,CA-2017-155880,368.97,FUR-CH-10002880,40.5867,3,5339,31/3/2017,Standard Class
CD-12790,0.2,27/12/2014,CA-2014-166961,37.056,OFF-BI-10002353,13.896,3,5340,31/12/2014,Standard Class
AJ-10780,0,14/5/2017,US-2017-133361,37.2,OFF-AR-10003338,9.3,5,5341,17/5/2017,First Class
JF-15415,0,28/12/2017,CA-2017-164826,72.45,OFF-LA-10001297,34.776,7,5342,4/1/2018,Standard Class
CA-12310,0,19/7/2014,US-2014-150434,3.81,OFF-BI-10002160,1.8288,1,5343,24/7/2014,Standard Class
CV-12295,0,4/9/2016,CA-2016-123120,63.94,FUR-FU-10004748,24.9366,1,5344,8/9/2016,Standard Class
CV-12805,0.2,20/4/2017,CA-2017-151484,332.704,OFF-ST-10000142,33.2704,1,5345,23/4/2017,First Class
CD-12280,0,5/11/2017,CA-2017-102925,99.98,TEC-PH-10001448,3.9992,2,5346,10/11/2017,Second Class
AG-10495,0,4/1/2015,CA-2015-104241,192.22,FUR-FU-10001473,69.1992,14,5347,9/1/2015,Standard Class
SC-20770,0.2,18/6/2016,CA-2016-131744,453.6,OFF-AP-10001394,90.72,3,5348,20/6/2016,Second Class
MG-17680,0.2,29/9/2017,CA-2017-121300,8.448,OFF-PA-10002606,2.64,2,5349,29/9/2017,Same Day
KF-16285,0,11/9/2017,CA-2017-149559,22.18,OFF-EN-10002312,10.8682,2,5350,12/9/2017,Same Day
JF-15415,0.2,11/9/2017,US-2017-142188,1471.96,OFF-BI-10004600,459.9875,5,5351,11/9/2017,Same Day
SH-19975,0,25/9/2015,CA-2015-149083,12.6,OFF-LA-10002945,5.796,2,5352,30/9/2015,Standard Class
SM-20320,0.2,18/3/2014,CA-2014-145317,30.768,FUR-FU-10004270,8.0766,2,5353,23/3/2014,Standard Class
MH-17455,0,10/12/2016,US-2016-143448,1424.9,FUR-CH-10003379,356.225,5,5354,10/12/2016,Same Day
JL-15835,0.2,14/7/2017,US-2017-161935,239.456,OFF-ST-10001837,17.9592,7,5355,18/7/2017,Standard Class
MB-18085,0.7,6/5/2017,CA-2017-144498,68.541,OFF-BI-10003982,-52.5481,11,5356,6/5/2017,Same Day
TB-21625,0,25/5/2017,CA-2017-120168,120,TEC-AC-10002167,13.2,8,5357,25/5/2017,Same Day
RO-19780,0.7,4/12/2015,CA-2015-155600,1598,OFF-BI-10000545,-1065.372,7,5358,7/12/2015,Second Class
GZ-14470,0,17/3/2016,CA-2016-131737,200,OFF-EN-10003055,89.955,5,5359,17/3/2016,Same Day
DP-13390,0.8,10/5/2015,CA-2015-129217,71,OFF-AP-10002439,-191.619,5,5360,10/5/2015,Same Day
TC-21475,0.8,22/11/2014,US-2014-112200,10,OFF-BI-10002571,-16.467,5,5361,28/11/2014,Standard Class
CB-12535,0,7/11/2016,CA-2016-147585,14.82,FUR-FU-10002597,6.2244,3,5362,12/11/2016,Standard Class
AA-10315,0.2,3/3/2016,CA-2016-103982,2.304,OFF-FA-10001332,0.7776,1,5363,8/3/2016,Standard Class
RK-19300,0,20/7/2015,CA-2015-160472,106.75,OFF-EN-10000483,49.105,7,5364,25/7/2015,Second Class
FM-14215,0,11/3/2014,CA-2014-114790,146.76,OFF-AP-10002578,38.1576,3,5365,13/3/2014,Second Class
RD-19585,0,16/2/2015,CA-2015-121776,87.71,OFF-LA-10002762,41.2237,7,5366,21/2/2015,Standard Class
BC-11125,0,16/9/2016,US-2016-134369,12.96,OFF-PA-10002195,6.3504,2,5367,22/9/2016,Standard Class
RD-19930,0.2,3/10/2014,CA-2014-120775,4.344,OFF-FA-10002676,0.8688,3,5368,7/10/2014,Standard Class
Dp-13240,0,26/5/2014,CA-2014-129574,48.4,OFF-PA-10002893,23.232,5,5369,29/5/2014,First Class
BB-11545,0,2/12/2017,CA-2017-102379,179.9,OFF-AR-10004022,44.975,5,5370,6/12/2017,Standard Class
CS-11860,0,21/7/2017,US-2017-123204,17.48,OFF-AP-10002287,4.5448,4,5371,27/7/2017,Standard Class
BD-11635,0.2,5/10/2014,CA-2014-152422,91.92,OFF-AP-10002892,11.49,5,5372,10/10/2014,Second Class
RH-19600,0,8/11/2015,CA-2015-109386,265.86,OFF-AR-10000380,79.758,7,5373,13/11/2015,Second Class
AR-10510,0.7,23/5/2014,US-2014-105767,3.282,OFF-BI-10000848,-2.6256,2,5374,27/5/2014,Standard Class
DL-13495,0,15/10/2017,CA-2017-142643,152.65,OFF-LA-10003510,70.219,5,5375,20/10/2017,Standard Class
AS-10225,0.2,17/9/2017,CA-2017-112515,25.584,OFF-BI-10004233,8.9544,2,5376,21/9/2017,Second Class
LC-16870,0.2,23/9/2017,US-2017-125647,20.736,OFF-PA-10004888,7.2576,4,5377,28/9/2017,Standard Class
RO-19780,0.3,24/9/2017,CA-2017-148411,520.464,FUR-CH-10003973,-14.8704,2,5378,26/9/2017,First Class
FC-14245,0.2,13/6/2015,CA-2015-104059,3.424,OFF-AR-10000634,0.2996,1,5379,15/6/2015,Second Class
DB-13555,0,11/10/2014,CA-2014-114314,8.92,FUR-FU-10002107,3.9248,4,5380,15/10/2014,Standard Class
JH-15985,0,1/12/2017,CA-2017-135860,91.99,OFF-ST-10001522,3.6796,1,5381,7/12/2017,Standard Class
DO-13645,0.2,27/11/2017,CA-2017-133207,57.568,TEC-PH-10004100,5.7568,4,5382,3/12/2017,Standard Class
CA-12775,0.2,14/9/2014,CA-2014-145576,13.128,FUR-FU-10004020,3.7743,3,5383,18/9/2014,Second Class
KB-16315,0.2,14/2/2015,US-2015-147662,14.352,OFF-AR-10004999,0.897,3,5384,19/2/2015,Standard Class
PO-19180,0,10/11/2015,CA-2015-121783,715.64,OFF-AP-10003849,178.91,2,5385,14/11/2015,Standard Class
PF-19120,0,17/9/2015,US-2015-126977,14.9,OFF-ST-10000617,1.043,5,5386,23/9/2015,Standard Class
EB-14110,0,11/9/2016,CA-2016-116561,332.94,OFF-ST-10004186,6.6588,3,5387,17/9/2016,Standard Class
SG-20080,0.2,31/10/2015,CA-2015-164882,1295.84,TEC-PH-10001578,145.782,4,5388,31/10/2015,Same Day
GM-14695,0,20/9/2016,CA-2016-100244,11.76,OFF-AR-10000940,3.1752,4,5389,24/9/2016,Standard Class
DM-13345,0.2,7/11/2016,CA-2016-144554,119.976,TEC-AC-10002800,22.4955,3,5390,12/11/2016,Standard Class
PK-19075,0.2,16/12/2016,CA-2016-118332,563.92,FUR-CH-10001708,7.049,5,5391,23/12/2016,Standard Class
RF-19345,0,28/11/2016,CA-2016-163167,1263.3,OFF-ST-10003805,315.825,6,5392,1/12/2016,Second Class
SV-20815,0.2,21/9/2015,CA-2015-126697,946.344,TEC-PH-10002922,118.293,7,5393,24/9/2015,First Class
SP-20860,0,16/2/2015,CA-2015-156923,35.88,OFF-PA-10002751,16.146,6,5394,20/2/2015,Standard Class
RD-19810,0.6,3/2/2017,CA-2017-127474,22.2,FUR-FU-10004597,-26.085,1,5395,7/2/2017,Second Class
DL-13495,0,25/12/2015,CA-2015-153717,73.98,TEC-PH-10002923,19.9746,2,5396,1/1/2016,Standard Class
KE-16420,0,3/4/2014,CA-2014-112291,62.31,TEC-AC-10001284,22.4316,3,5397,8/4/2014,Standard Class
MC-18130,0,7/11/2015,CA-2015-148432,7.3,OFF-PA-10001274,3.431,2,5398,10/11/2015,Second Class
SV-20785,0,13/2/2017,CA-2017-151176,10.71,OFF-AR-10000614,2.7846,3,5399,20/2/2017,Standard Class
SF-20965,0.2,11/8/2017,CA-2017-139311,153.584,TEC-PH-10001557,13.4386,2,5400,13/8/2017,First Class
IL-15100,0,10/8/2017,CA-2017-143063,1454.49,TEC-PH-10003645,378.1674,9,5401,15/8/2017,Standard Class
PS-18760,0,9/3/2016,CA-2016-153269,51.8,OFF-BI-10004632,23.31,4,5402,12/3/2016,First Class
RO-19780,0.2,24/9/2017,CA-2017-148411,11.424,OFF-PA-10002109,3.7128,3,5403,26/9/2017,First Class
TB-21175,0,2/11/2017,CA-2017-143567,975.92,FUR-CH-10000454,292.776,4,5404,5/11/2017,Second Class
LC-16885,0.2,12/6/2017,CA-2017-143861,17.088,FUR-FU-10001546,1.068,2,5405,19/6/2017,Standard Class
JW-15955,0.2,27/7/2017,CA-2017-107209,194.848,FUR-CH-10001146,12.178,4,5406,1/8/2017,Second Class
JB-16045,0,3/5/2015,CA-2015-107937,665.88,FUR-FU-10002298,106.5408,6,5407,8/5/2015,Standard Class
EP-13915,0.32,5/11/2016,US-2016-131611,956.6648,FUR-BO-10000780,-225.0976,7,5408,9/11/2016,Standard Class
ST-20530,0.2,23/9/2014,CA-2014-163559,139.44,OFF-BI-10002026,47.061,3,5409,28/9/2014,Second Class
NW-18400,0,21/11/2015,CA-2015-115511,141.96,FUR-BO-10002598,41.1684,2,5410,25/11/2015,Standard Class
MD-17350,0.7,4/9/2017,CA-2017-109757,25.56,OFF-BI-10004001,-20.448,5,5411,9/9/2017,Second Class
RA-19285,0.2,23/10/2015,CA-2015-155068,11.824,TEC-PH-10004924,1.0346,2,5412,23/10/2015,Same Day
JJ-15445,0.2,13/6/2015,CA-2015-127418,36.624,OFF-BI-10003707,13.734,3,5413,14/6/2015,First Class
GK-14620,0.2,13/7/2014,US-2014-165862,351.216,FUR-TA-10002855,4.3902,3,5414,17/7/2014,Standard Class
BM-11650,0,9/11/2017,CA-2017-152912,1633.14,OFF-ST-10003208,473.6106,9,5415,12/11/2017,Second Class
GZ-14470,0,17/9/2017,CA-2017-126928,34.05,OFF-ST-10000615,9.534,3,5416,23/9/2017,Standard Class
EP-13915,0.8,5/11/2016,US-2016-131611,3.564,OFF-BI-10004364,-6.237,3,5417,9/11/2016,Standard Class
KN-16705,0.8,18/10/2015,CA-2015-105613,73.164,OFF-AP-10000026,-186.5682,6,5418,22/10/2015,Standard Class
HE-14800,0,8/7/2017,CA-2017-140480,83.92,FUR-FU-10003247,5.8744,4,5419,12/7/2017,Standard Class
NZ-18565,0,21/8/2015,CA-2015-144267,59.94,OFF-PA-10000157,28.1718,3,5420,23/8/2015,First Class
